count,site,yr,vegPeriod
1,site68,2005,223.34375
0,site68,2014,223.34375
0,site68,2000,223.34375
0,site68,2006,223.34375
0,site68,2007,223.34375
1,site68,2010,223.34375
0,site68,1998,223.34375
1,site68,2004,223.34375
1,site69,2010,227.54
1,site69,2007,227.54
1,site69,2017,227.54
2,site69,2009,227.54
0,site69,2008,227.54
2,site69,2016,227.54
0,site69,2005,227.54
0,site69,2004,227.54
1,site69,2015,227.54
0,site69,2002,227.54
1,site69,2000,227.54
1,site69,2011,227.54
2,site69,2006,227.54
2,site69,2013,227.54
0,site69,1999,227.54
0,site69,2014,227.54
0,site70,2015,217.16
0,site70,2009,217.16
0,site70,2014,217.16
0,site70,2006,217.16
0,site70,2013,217.16
0,site70,2011,217.16
0,site70,2002,217.16
0,site70,2008,217.16
0,site70,2012,217.16
0,site70,2005,217.16
1,site70,2016,217.16
0,site70,2010,217.16
0,site70,2007,217.16
1,site70,2017,217.16
0,site70,2004,217.16
4,site71,2012,213.4325
4,site71,2017,213.4325
3,site71,2004,213.4325
3,site71,2003,213.4325
3,site71,2007,213.4325
7,site71,2006,213.4325
4,site71,2010,213.4325
4,site71,2013,213.4325
3,site71,2016,213.4325
3,site71,2011,213.4325
4,site71,2014,213.4325
2,site71,2005,213.4325
7,site71,1997,213.4325
2,site71,2015,213.4325
3,site71,2009,213.4325
0,site71,2002,213.4325
2,site71,2008,213.4325
0,site71,1996,213.4325
3,site71,1998,213.4325
2,site72,2008,212.385
2,site72,2007,212.385
8,site72,2017,212.385
7,site72,2006,212.385
2,site72,2010,212.385
7,site72,2003,212.385
1,site72,2014,212.385
8,site72,2004,212.385
4,site72,2002,212.385
2,site72,2011,212.385
4,site72,2005,212.385
3,site72,2016,212.385
4,site72,2009,212.385
4,site72,2013,212.385
3,site72,2012,212.385
1,site73,2002,214.245
1,site73,2007,214.245
2,site73,2012,214.245
2,site73,2004,214.245
1,site73,2014,214.245
1,site73,2005,214.245
1,site73,2011,214.245
1,site73,2017,214.245
1,site73,2008,214.245
1,site73,2010,214.245
2,site73,2001,214.245
0,site73,2006,214.245
1,site73,2013,214.245
1,site73,2015,214.245
1,site73,2016,214.245
0,site73,2003,214.245
0,site73,2009,214.245
4,site74,2005,207
3,site74,2006,207
1,site74,2010,207
2,site74,2009,207
3,site74,2002,207
7,site74,2016,207
2,site74,2004,207
1,site74,2015,207
3,site74,2013,207
3,site74,2007,207
5,site74,2017,207
3,site74,2003,207
2,site74,2011,207
4,site74,2008,207
3,site75,1998,210.23625
4,site75,2007,210.23625
2,site75,2001,210.23625
2,site75,2002,210.23625
4,site75,2013,210.23625
4,site75,1999,210.23625
2,site75,2000,210.23625
4,site75,2012,210.23625
6,site75,2016,210.23625
2,site75,2008,210.23625
5,site75,2006,210.23625
2,site75,2004,210.23625
1,site75,1997,210.23625
3,site75,1996,210.23625
5,site75,2009,210.23625
3,site75,2005,210.23625
6,site75,2011,210.23625
3,site75,2015,210.23625
5,site75,2010,210.23625
3,site75,2014,210.23625
2,site75,2003,210.23625
2,site76,2013,207.2525
0,site76,2008,207.2525
8,site76,2011,207.2525
2,site76,2016,207.2525
4,site76,2010,207.2525
1,site76,2017,207.2525
2,site76,2005,207.2525
1,site76,2006,207.2525
2,site76,2014,207.2525
8,site76,2009,207.2525
2,site76,2004,207.2525
2,site76,2007,207.2525
9,site76,2012,207.2525
0,site76,2015,207.2525
4,site77,2016,207.46
4,site77,2017,207.46
1,site77,2013,207.46
6,site77,2007,207.46
5,site77,2006,207.46
3,site77,2015,207.46
1,site77,2004,207.46
0,site77,2002,207.46
0,site77,2003,207.46
6,site77,2010,207.46
2,site77,2008,207.46
1,site77,2005,207.46
2,site77,2001,207.46
7,site77,2009,207.46
5,site77,2012,207.46
6,site77,2011,207.46
0,site78,2001,205.5475
0,site78,2005,205.5475
0,site78,2015,205.5475
1,site78,1998,205.5475
1,site78,2016,205.5475
0,site78,2017,205.5475
0,site78,1997,205.5475
0,site78,2012,205.5475
1,site78,2013,205.5475
0,site78,2009,205.5475
0,site78,2007,205.5475
0,site78,1996,205.5475
0,site78,2006,205.5475
1,site78,2008,205.5475
1,site78,2011,205.5475
0,site78,1999,205.5475
0,site78,2014,205.5475
0,site78,2000,205.5475
0,site78,2002,205.5475
0,site78,2003,205.5475
0,site78,2004,205.5475
0,site78,2010,205.5475
1,site79,2014,210.71
4,site79,2007,210.71
0,site79,2008,210.71
1,site79,2015,210.71
2,site79,2005,210.71
1,site79,2017,210.71
3,site79,2016,210.71
0,site79,2003,210.71
0,site79,2013,210.71
2,site79,2004,210.71
4,site79,2006,210.71
0,site79,2009,210.71
4,site79,2011,210.71
1,site79,2012,210.71
1,site79,1999,210.71
1,site79,2010,210.71
2,site80,2017,222.73875
9,site80,2008,222.73875
3,site80,2016,222.73875
6,site80,2012,222.73875
7,site80,2009,222.73875
8,site80,2015,222.73875
4,site80,2010,222.73875
3,site80,2002,222.73875
7,site80,2007,222.73875
4,site80,2011,222.73875
3,site80,2003,222.73875
5,site80,1997,222.73875
0,site80,2006,222.73875
4,site80,2014,222.73875
7,site80,1998,222.73875
4,site80,2013,222.73875
4,site81,2006,209.8125
3,site81,2015,209.8125
1,site81,2008,209.8125
2,site81,2004,209.8125
0,site81,2000,209.8125
3,site81,2013,209.8125
1,site81,2007,209.8125
1,site81,2009,209.8125
2,site81,2012,209.8125
4,site81,2017,209.8125
1,site81,2014,209.8125
4,site81,2016,209.8125
5,site81,2005,209.8125
0,site81,2010,209.8125
1,site81,2011,209.8125
2,site81,1999,209.8125
3,site82,2008,222.33
2,site82,2005,222.33
1,site82,1999,222.33
2,site82,2001,222.33
2,site82,2009,222.33
3,site82,2010,222.33
1,site82,2015,222.33
2,site82,2016,222.33
2,site82,2002,222.33
3,site82,2014,222.33
1,site82,2012,222.33
2,site82,2004,222.33
2,site82,2007,222.33
4,site82,2013,222.33
2,site82,2017,222.33
2,site82,2011,222.33
3,site82,2003,222.33
2,site82,2000,222.33
2,site82,2006,222.33
8,site83,2010,226.5625
11,site83,2012,226.5625
5,site83,2007,226.5625
8,site83,2008,226.5625
5,site83,2005,226.5625
8,site83,2011,226.5625
5,site83,1998,226.5625
2,site83,2004,226.5625
2,site83,2002,226.5625
7,site83,2003,226.5625
0,site83,1997,226.5625
3,site83,2017,226.5625
5,site83,2009,226.5625
12,site83,2015,226.5625
4,site83,2006,226.5625
7,site83,2016,226.5625
6,site83,2013,226.5625
7,site83,2014,226.5625
7,site84,2004,231.5425
6,site84,2008,231.5425
7,site84,2014,231.5425
7,site84,2005,231.5425
10,site84,2012,231.5425
9,site84,2013,231.5425
6,site84,2006,231.5425
6,site84,2009,231.5425
1,site84,2002,231.5425
12,site84,2015,231.5425
5,site84,2011,231.5425
8,site84,2010,231.5425
10,site84,2003,231.5425
10,site84,2017,231.5425
6,site84,2007,231.5425
9,site84,2016,231.5425
5,site85,2004,226.34
7,site85,2006,226.34
10,site85,2011,226.34
7,site85,1998,226.34
6,site85,2009,226.34
7,site85,2016,226.34
7,site85,2008,226.34
5,site85,2017,226.34
8,site85,2014,226.34
4,site85,2005,226.34
9,site85,2012,226.34
6,site85,2013,226.34
4,site85,2002,226.34
7,site85,2010,226.34
0,site85,2001,226.34
9,site85,2015,226.34
8,site86,2001,232.89375
17,site86,2012,232.89375
9,site86,2006,232.89375
11,site86,2007,232.89375
13,site86,2015,232.89375
9,site86,2011,232.89375
14,site86,2013,232.89375
10,site86,2003,232.89375
9,site86,2004,232.89375
11,site86,2000,232.89375
8,site86,2005,232.89375
11,site86,2010,232.89375
5,site86,2009,232.89375
6,site86,1999,232.89375
11,site86,2016,232.89375
17,site86,2017,232.89375
8,site86,2008,232.89375
8,site86,2014,232.89375
10,site86,2002,232.89375
1,site87,2017,222.53
3,site87,2011,222.53
3,site87,2016,222.53
5,site87,2003,222.53
6,site87,2012,222.53
3,site87,2015,222.53
1,site87,2009,222.53
3,site87,2007,222.53
0,site87,1999,222.53
2,site87,2006,222.53
3,site87,2014,222.53
4,site87,2008,222.53
0,site87,1997,222.53
0,site87,1998,222.53
1,site87,2004,222.53
1,site87,2000,222.53
1,site87,2005,222.53
1,site87,2010,222.53
0,site87,2002,222.53
4,site87,2013,222.53
0,site87,2001,222.53
0,site88,2000,229.6325
1,site88,2007,229.6325
3,site88,2013,229.6325
0,site88,2016,229.6325
0,site88,2014,229.6325
2,site88,2011,229.6325
2,site88,2015,229.6325
0,site88,2002,229.6325
0,site88,2017,229.6325
1,site88,2004,229.6325
5,site88,2008,229.6325
4,site88,2010,229.6325
0,site88,2012,229.6325
0,site88,2001,229.6325
1,site88,2005,229.6325
0,site88,1999,229.6325
0,site88,2009,229.6325
0,site88,2006,229.6325
2,site89,2015,251.29375
3,site89,2011,251.29375
2,site89,2007,251.29375
3,site89,1998,251.29375
4,site89,2016,251.29375
2,site89,2009,251.29375
4,site89,1999,251.29375
3,site89,2008,251.29375
1,site89,2004,251.29375
3,site89,2002,251.29375
3,site89,2003,251.29375
3,site89,2014,251.29375
2,site89,2017,251.29375
2,site89,2001,251.29375
3,site89,2012,251.29375
5,site89,2013,251.29375
2,site89,2010,251.29375
2,site89,2006,251.29375
1,site90,2011,246.16
0,site90,1998,246.16
0,site90,2004,246.16
0,site90,2016,246.16
1,site90,2014,246.16
1,site90,2013,246.16
2,site90,2012,246.16
0,site90,2017,246.16
0,site90,2006,246.16
0,site90,2010,246.16
0,site90,2001,246.16
0,site90,2015,246.16
0,site90,2003,246.16
1,site90,2009,246.16
0,site90,2002,246.16
0,site90,2008,246.16
1,site91,2011,253.345
0,site91,2013,253.345
4,site91,2003,253.345
1,site91,2015,253.345
1,site91,2017,253.345
2,site91,2012,253.345
1,site91,2008,253.345
4,site91,2009,253.345
1,site91,2005,253.345
0,site91,2016,253.345
1,site91,2004,253.345
1,site91,2007,253.345
1,site91,2006,253.345
4,site91,2014,253.345
4,site91,2010,253.345
2,site92,2016,243.28
0,site92,2006,243.28
1,site92,2015,243.28
0,site92,2003,243.28
3,site92,2005,243.28
0,site92,2007,243.28
1,site92,2002,243.28
1,site92,2013,243.28
1,site92,2001,243.28
1,site92,1997,243.28
0,site92,2012,243.28
1,site92,2017,243.28
0,site92,2004,243.28
0,site92,2010,243.28
0,site92,2008,243.28
0,site92,2011,243.28
1,site92,1998,243.28
1,site92,2009,243.28
0,site92,2000,243.28
0,site92,1999,243.28
1,site92,2014,243.28
0,site92,1996,243.28
2,site93,2010,228.24
2,site93,2003,228.24
0,site93,2001,228.24
1,site93,2007,228.24
0,site93,2012,228.24
0,site93,2017,228.24
0,site93,2004,228.24
1,site93,2009,228.24
0,site93,1999,228.24
0,site93,2013,228.24
2,site93,2016,228.24
0,site93,2002,228.24
0,site93,2000,228.24
2,site93,2014,228.24
1,site94,2017,214.1275
3,site94,2001,214.1275
3,site94,2014,214.1275
0,site94,2012,214.1275
1,site94,2016,214.1275
1,site94,2007,214.1275
0,site94,2003,214.1275
0,site94,2005,214.1275
0,site94,2002,214.1275
0,site94,2008,214.1275
0,site94,1997,214.1275
1,site94,2013,214.1275
0,site94,2000,214.1275
0,site94,1998,214.1275
0,site94,2006,214.1275
1,site94,2015,214.1275
2,site94,2011,214.1275
1,site94,2009,214.1275
0,site94,1999,214.1275
1,site95,2010,227.42
0,site95,1998,227.42
2,site95,2017,227.42
0,site95,2000,227.42
2,site95,2001,227.42
0,site95,2004,227.42
2,site95,2002,227.42
4,site95,2013,227.42
8,site95,2014,227.42
0,site95,1999,227.42
0,site95,2008,227.42
1,site95,2003,227.42
1,site95,2012,227.42
0,site95,2015,227.42
0,site95,2005,227.42
0,site95,2011,227.42
0,site95,2016,227.42
0,site95,2007,227.42
0,site95,2006,227.42
4,site95,2009,227.42
4,site96,2011,222.1825
0,site96,2003,222.1825
2,site96,2013,222.1825
0,site96,2007,222.1825
5,site96,2014,222.1825
0,site96,2006,222.1825
1,site96,2016,222.1825
0,site96,2005,222.1825
0,site96,2004,222.1825
0,site96,2008,222.1825
0,site96,2001,222.1825
4,site96,2009,222.1825
2,site96,2015,222.1825
1,site96,2017,222.1825
0,site96,2010,222.1825
4,site96,2012,222.1825
0,site96,2002,222.1825
1,site97,2016,204.22625
1,site97,2005,204.22625
1,site97,2012,204.22625
1,site97,2013,204.22625
1,site97,2010,204.22625
0,site97,1998,204.22625
0,site97,2004,204.22625
2,site97,2007,204.22625
1,site97,2008,204.22625
1,site97,2017,204.22625
0,site97,2011,204.22625
0,site97,2002,204.22625
1,site97,2009,204.22625
1,site97,2015,204.22625
2,site97,2014,204.22625
3,site98,2014,203.96
8,site98,2006,203.96
7,site98,2013,203.96
4,site98,2008,203.96
9,site98,2012,203.96
1,site98,2016,203.96
1,site98,2002,203.96
2,site98,2017,203.96
2,site98,2009,203.96
1,site98,2011,203.96
3,site98,2007,203.96
1,site98,2003,203.96
1,site98,2015,203.96
2,site98,2005,203.96
3,site98,2010,203.96
2,site98,2004,203.96
8,site99,1998,214.8825
6,site99,2012,214.8825
3,site99,2010,214.8825
5,site99,1999,214.8825
2,site99,2008,214.8825
4,site99,2006,214.8825
4,site99,2005,214.8825
3,site99,2003,214.8825
3,site99,2011,214.8825
4,site99,2014,214.8825
5,site99,2013,214.8825
3,site99,2009,214.8825
3,site99,2004,214.8825
2,site99,2017,214.8825
6,site99,2001,214.8825
3,site99,2015,214.8825
4,site99,2007,214.8825
3,site99,2002,214.8825
3,site99,2000,214.8825
2,site100,2002,207.04125
2,site100,2006,207.04125
1,site100,2007,207.04125
1,site100,2010,207.04125
2,site100,2004,207.04125
2,site100,2001,207.04125
4,site100,2009,207.04125
1,site100,2005,207.04125
0,site100,2017,207.04125
4,site100,2012,207.04125
2,site100,2008,207.04125
3,site100,1999,207.04125
1,site100,2016,207.04125
1,site100,2015,207.04125
5,site100,2011,207.04125
2,site100,2000,207.04125
2,site100,2003,207.04125
0,site101,2004,208.78
0,site101,2003,208.78
0,site101,2002,208.78
1,site101,2016,208.78
1,site101,2012,208.78
1,site101,2010,208.78
0,site101,2008,208.78
2,site101,2011,208.78
2,site101,2007,208.78
0,site101,2009,208.78
3,site101,2014,208.78
5,site101,2015,208.78
6,site101,2017,208.78
3,site101,2006,208.78
0,site101,1998,208.78
0,site101,2005,208.78
1,site101,2013,208.78
0,site102,2006,206.735
2,site102,2007,206.735
3,site102,2013,206.735
2,site102,2014,206.735
3,site102,2011,206.735
0,site102,2002,206.735
1,site102,2004,206.735
2,site102,2005,206.735
5,site102,2012,206.735
3,site102,2016,206.735
4,site102,2015,206.735
0,site103,2003,230.24625
0,site103,2010,230.24625
0,site103,2017,230.24625
0,site103,2014,230.24625
0,site103,2007,230.24625
0,site103,2002,230.24625
1,site103,2008,230.24625
0,site103,2011,230.24625
0,site103,2015,230.24625
1,site103,2016,230.24625
0,site103,2005,230.24625
0,site103,2006,230.24625
1,site103,2013,230.24625
0,site103,2004,230.24625
3,site103,2012,230.24625
0,site103,2009,230.24625
0,site104,2005,212.7725
6,site104,2015,212.7725
3,site104,2013,212.7725
6,site104,2016,212.7725
1,site104,2011,212.7725
2,site104,1998,212.7725
5,site104,2017,212.7725
1,site104,2009,212.7725
0,site104,2008,212.7725
0,site104,2010,212.7725
0,site104,2003,212.7725
0,site104,2007,212.7725
9,site104,2012,212.7725
0,site104,2006,212.7725
1,site104,2002,212.7725
1,site104,2004,212.7725
0,site105,2012,214.31375
3,site105,2004,214.31375
0,site105,2007,214.31375
1,site105,2017,214.31375
0,site105,2005,214.31375
1,site105,2008,214.31375
1,site105,2011,214.31375
0,site105,2006,214.31375
0,site105,2010,214.31375
0,site105,2002,214.31375
1,site105,2015,214.31375
0,site105,2009,214.31375
0,site105,2016,214.31375
1,site105,2003,214.31375
3,site106,2006,215.99
2,site106,2004,215.99
3,site106,2005,215.99
5,site106,2010,215.99
5,site106,2002,215.99
6,site106,2016,215.99
4,site106,2009,215.99
3,site106,2017,215.99
4,site106,2003,215.99
0,site106,2007,215.99
4,site106,2013,215.99
5,site106,2015,215.99
2,site106,2008,215.99
5,site106,2014,215.99
3,site106,2011,215.99
6,site106,2012,215.99
6,site107,2010,217.17875
7,site107,2014,217.17875
4,site107,1998,217.17875
2,site107,2005,217.17875
7,site107,2009,217.17875
4,site107,2008,217.17875
4,site107,2007,217.17875
8,site107,2016,217.17875
6,site107,2013,217.17875
3,site107,2004,217.17875
1,site107,2006,217.17875
8,site107,2015,217.17875
7,site107,2002,217.17875
4,site107,2011,217.17875
3,site107,2003,217.17875
3,site108,2004,217.29375
3,site108,2008,217.29375
2,site108,2013,217.29375
2,site108,2010,217.29375
3,site108,2009,217.29375
3,site108,2007,217.29375
3,site108,2002,217.29375
3,site108,2017,217.29375
1,site108,2011,217.29375
3,site108,2006,217.29375
1,site108,2003,217.29375
0,site108,2015,217.29375
4,site108,2005,217.29375
4,site108,2016,217.29375
0,site108,1998,217.29375
1,site108,2012,217.29375
3,site108,2014,217.29375
9,site109,2014,225.58
3,site109,2010,225.58
5,site109,2008,225.58
3,site109,2005,225.58
6,site109,2013,225.58
6,site109,2016,225.58
4,site109,2007,225.58
3,site109,2009,225.58
3,site109,2017,225.58
1,site109,2012,225.58
6,site109,2015,225.58
6,site109,2011,225.58
10,site110,2012,231.54875
11,site110,2011,231.54875
11,site110,2015,231.54875
8,site110,2004,231.54875
9,site110,2013,231.54875
3,site110,2009,231.54875
3,site110,2002,231.54875
7,site110,2014,231.54875
8,site110,2006,231.54875
6,site110,2003,231.54875
8,site110,2017,231.54875
6,site110,1999,231.54875
8,site110,2000,231.54875
5,site110,2007,231.54875
9,site110,2010,231.54875
11,site110,2016,231.54875
10,site110,2005,231.54875
8,site110,2008,231.54875
4,site111,2017,221.38
4,site111,2015,221.38
3,site111,2011,221.38
5,site111,2012,221.38
4,site111,2010,221.38
1,site111,2002,221.38
3,site111,2004,221.38
2,site111,2007,221.38
6,site111,2016,221.38
1,site111,2005,221.38
4,site111,2013,221.38
8,site112,2010,229.59625
5,site112,2003,229.59625
9,site112,2014,229.59625
5,site112,2008,229.59625
10,site112,2016,229.59625
7,site112,2012,229.59625
9,site112,2011,229.59625
9,site112,2015,229.59625
6,site112,2009,229.59625
7,site112,2013,229.59625
3,site112,2017,229.59625
2,site112,2005,229.59625
5,site112,2004,229.59625
4,site113,2012,228.07125
3,site113,2015,228.07125
1,site113,2014,228.07125
2,site113,2016,228.07125
4,site113,2010,228.07125
2,site113,2003,228.07125
5,site113,2008,228.07125
5,site113,2009,228.07125
2,site113,2011,228.07125
1,site113,2013,228.07125
4,site113,2017,228.07125
5,site114,2012,226.22
2,site114,2015,226.22
5,site114,2009,226.22
3,site114,2003,226.22
6,site114,2006,226.22
5,site114,2010,226.22
3,site114,2007,226.22
5,site114,2004,226.22
6,site114,2011,226.22
6,site114,2008,226.22
9,site114,2005,226.22
0,site115,2003,260.63375
0,site115,2008,260.63375
0,site115,2014,260.63375
0,site115,2015,260.63375
0,site115,2016,260.63375
0,site115,2010,260.63375
5,site116,2015,249.57625
2,site116,1999,249.57625
6,site116,2000,249.57625
5,site116,2014,249.57625
5,site116,2008,249.57625
5,site116,1997,249.57625
6,site116,2011,249.57625
4,site116,2012,249.57625
4,site116,2013,249.57625
5,site116,2007,249.57625
3,site116,1996,249.57625
4,site116,2010,249.57625
3,site116,2009,249.57625
6,site116,1998,249.57625
6,site116,2016,249.57625
5,site116,2002,249.57625
2,site116,2003,249.57625
6,site116,2006,249.57625
2,site116,2017,249.57625
5,site116,2001,249.57625
5,site116,2005,249.57625
4,site116,2004,249.57625
4,site117,2014,233.51
2,site117,2013,233.51
2,site117,2015,233.51
1,site117,2010,233.51
0,site117,2003,233.51
1,site117,2017,233.51
2,site117,2011,233.51
0,site117,2004,233.51
1,site117,2012,233.51
5,site117,2009,233.51
0,site117,2016,233.51
0,site118,2007,233.13625
0,site118,2005,233.13625
1,site118,2016,233.13625
0,site118,2010,233.13625
0,site118,2001,233.13625
1,site118,2003,233.13625
1,site118,2013,233.13625
0,site118,2008,233.13625
1,site118,2002,233.13625
1,site119,2015,229.08875
1,site119,2011,229.08875
2,site119,2010,229.08875
0,site119,2005,229.08875
0,site119,2001,229.08875
2,site119,2017,229.08875
0,site119,2012,229.08875
1,site119,2016,229.08875
3,site119,2004,229.08875
0,site119,2007,229.08875
2,site119,2002,229.08875
0,site119,2003,229.08875
0,site119,2000,229.08875
0,site119,2009,229.08875
1,site119,1999,229.08875
0,site119,2013,229.08875
1,site119,2008,229.08875
0,site119,2006,229.08875
0,site119,2014,229.08875
3,site120,2017,225.11
1,site120,2010,225.11
2,site120,2016,225.11
2,site120,2000,225.11
4,site120,2014,225.11
1,site120,2002,225.11
0,site120,2013,225.11
2,site120,2007,225.11
3,site120,2011,225.11
2,site120,2005,225.11
5,site120,2009,225.11
2,site120,2012,225.11
4,site120,2015,225.11
2,site121,2011,230.1175
4,site121,2010,230.1175
3,site121,2008,230.1175
5,site121,2013,230.1175
2,site121,2015,230.1175
5,site121,2014,230.1175
5,site121,2006,230.1175
5,site121,2017,230.1175
6,site121,2016,230.1175
5,site121,2004,230.1175
4,site121,2002,230.1175
2,site121,2009,230.1175
0,site121,2003,230.1175
2,site121,2012,230.1175
0,site122,2001,228.405
1,site122,2011,228.405
0,site122,2009,228.405
0,site122,2013,228.405
0,site122,2004,228.405
0,site122,2002,228.405
0,site122,2014,228.405
0,site122,2008,228.405
0,site122,2003,228.405
0,site122,2017,228.405
0,site122,2005,228.405
0,site122,2015,228.405
2,site123,2007,230.95
0,site123,2013,230.95
4,site123,2008,230.95
0,site123,2012,230.95
0,site123,2006,230.95
0,site123,2002,230.95
1,site123,2010,230.95
0,site123,2003,230.95
1,site123,2009,230.95
0,site123,2004,230.95
1,site123,2005,230.95
0,site123,2014,230.95
0,site123,2011,230.95
0,site124,2015,225.69125
0,site124,2002,225.69125
